"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Raging Ravine","m3c","Near Mint","English","","","2025-12-21 22:46:27.523000","367","False","False",""
"1","1","Ragost, Deft Gastronaut","eoe","Near Mint","English","","","2025-08-19 18:44:47.930000","224","False","False","0.34"
"1","1","Raid Bombardment","wot","Near Mint","English","","","2025-08-17 02:16:21.597000","47","False","False",""
"1","1","Rain of Filth","usg","Near Mint","English","","","2025-08-23 13:59:47.297000","151","False","False","5.41"
"1","1","Rain of Riches","ncc","Near Mint","English","","","2026-02-18 08:35:06.587000","50","False","False",""
"1","1","Rain-Slicked Copse","soc","Near Mint","English","","","2026-05-08 11:05:31.203000","397","False","False",""
"1","1","Rain-Slicked Copse","tmc","Near Mint","English","","","2026-03-08 22:40:52.887000","71","False","False",""
"1","1","Raiyuu, Storm's Edge","neo","Near Mint","English","","","2025-08-17 01:48:18.500000","232","False","False","0.60"
"1","1","Rakdos Carnarium","afc","Near Mint","English","","","2025-03-10 21:11:33.730000","257","False","False","0.32"
"1","1","Rakdos Charm","scd","Near Mint","English","","","2026-02-18 08:11:17.897000","239","False","False",""
"1","1","Rakdos Guildgate","rvr","Near Mint","English","","","2025-08-17 01:26:28.890000","284","False","False",""
"1","1","Rakdos Guildmage","rvr","Near Mint","English","","","2025-08-17 01:48:18.500000","214","False","False",""
"1","1","Rakdos Signet","scd","Near Mint","English","","","2026-02-18 08:20:36.993000","272","False","False",""
"1","1","Rakshasa Debaser","scd","Near Mint","English","","","2025-12-20 13:07:43.703000","100","False","False",""
"1","1","Rally of Wings","scd","Near Mint","English","","","2025-12-20 13:06:05.637000","30","False","False",""
"1","1","Rally the Monastery","tdm","Near Mint","English","","","2025-04-12 21:46:46.227000","19","False","False",""
"1","1","Rally the Ranks","khm","Near Mint","English","","","2025-08-17 02:31:15.967000","20","False","False",""
"1","1","Rampaging Baloths","m3c","Near Mint","English","","","2025-12-21 22:14:24.187000","239","False","False",""
"1","1","Rampaging Soulrager","dsk","Near Mint","English","","","2025-02-11 08:26:40.233000","151","False","False",""
"1","1","Rampaging Spiketail","lci","Near Mint","English","","","2025-08-17 02:18:04.837000","116","False","False",""
"1","1","Rampaging Yao Guai","pip","Near Mint","English","","","2026-02-17 17:15:48.237000","82","False","False",""
"1","1","Rampant Frogantua","m3c","Near Mint","English","","","2025-12-21 22:14:24.187000","118","False","False",""
"1","1","Rampant Growth","m3c","Near Mint","English","","","2025-12-21 22:15:55.423000","240","False","False",""
"1","1","Rampant Growth","pip","Near Mint","English","","","2025-12-20 13:07:43.703000","204","False","False",""
"1","1","Rampant Growth","ncc","Near Mint","English","","","2025-12-25 23:02:09.947000","304","False","False",""
"1","1","Rampant Growth","dsc","Near Mint","English","","","2025-12-22 11:46:53.423000","193","False","False",""
"1","1","Rampant Growth","dsc","Near Mint","English","","","2025-12-22 04:29:44.847000","193","False","False",""
"1","1","Rampant Growth","40k","Near Mint","English","","","2025-08-30 16:37:31.430000","220","False","False",""
"1","1","Ramunap Excavator","m3c","Near Mint","English","","","2025-12-22 12:58:23.480000","241","False","False",""
"1","1","Ran and Shaw","tla","Near Mint","English","","","2025-12-27 02:04:35.830000","150","False","False",""
"1","1","Rancor","pip","Near Mint","English","","","2025-12-26 23:10:07.800000","205","False","False",""
"1","1","Rancorous Archaic","sos","Near Mint","English","","","2026-05-08 12:03:04.813000","2","False","False",""
"1","1","Ranger's Firebrand","ltr","Near Mint","English","","","2025-08-17 02:16:21.597000","143","False","False",""
"1","1","Rangers of Ithilien","ltr","Near Mint","English","","","2025-08-17 02:28:09.560000","66","False","False",""
"1","1","Ransom Note","mkc","Near Mint","English","","","2025-12-25 21:40:04.120000","48","False","False",""
"1","1","Ransom Note","mkc","Near Mint","English","","","2025-12-20 13:12:47.493000","46","False","False",""
"1","1","Rapacious Dragon","scd","Near Mint","English","","","2025-12-20 13:07:43.703000","154","False","False",""
"1","1","Raphael, the Muscle","tmc","Near Mint","English","foil","","2026-03-08 22:40:52.887000","4","False","False",""
"1","1","Rapid Hybridization","soc","Near Mint","English","","","2026-05-08 12:01:13.260000","198","False","False",""
"1","1","Rapier Wit","sos","Near Mint","English","foil","","2026-05-08 12:03:04.813000","28","False","False",""
"1","1","Rapier Wit","sos","Near Mint","English","","","2026-05-08 12:12:08.440000","28","False","False",""
"1","1","Rare-B-Gone","unh","Near Mint","English","","","2025-06-11 00:32:00.917000","119","False","False",""
"1","1","Rashmi, Eternities Crafter","dsc","Near Mint","English","","","2025-12-22 04:29:39.173000","231","False","False",""
"1","1","Rat","ttmt","Near Mint","English","","","2026-03-09 12:22:46.837000","6","False","False",""
"1","1","Rat","ttmt","Near Mint","English","","","2026-03-09 12:22:22.113000","6","False","False",""
"1","1","Rat","ttdc","Near Mint","English","","","2026-02-16 05:48:02.273000","9","False","False",""
"1","1","Rat","tfdn","Near Mint","English","","","2026-02-16 05:47:52.607000","14","False","False",""
"1","1","Rat King, Pale Piper","tmc","Near Mint","English","","","2026-03-09 11:57:39.163000","19","False","False",""
"1","1","Ratadrabik of Urborg","pdmu","Near Mint","English","","","2025-07-24 15:26:32.843000","213p","False","False","0.60"
"1","1","Raucous Audience","tla","Near Mint","English","","","2025-12-27 02:04:35.830000","190","False","False",""
"1","1","Raucous Entertainer","otj","Near Mint","English","","","2025-08-17 01:57:00.577000","177","False","False",""
"1","1","Raul, Trouble Shooter","pip","Near Mint","English","","","2025-12-20 13:07:43.703000","115","False","False",""
"1","1","Ravener","40k","Near Mint","English","","","2025-02-15 23:42:33.723000","138","False","False",""
"1","1","Ravenous Amulet","fdn","Near Mint","English","","","2025-02-11 08:26:40.233000","131","False","False",""
"1","1","Ravenous Chupacabra","mkc","Near Mint","English","","","2025-12-20 13:12:32.697000","136","False","False",""
"1","1","Ravenous Necrotitan","one","Near Mint","English","","","2025-02-11 08:26:40.233000","106","False","False",""
"1","1","Ray Fillet, Wave Warrior","tmc","Near Mint","English","","","2026-03-08 22:40:52.887000","14","False","False",""
"1","1","Rayblade Trooper","eoe","Near Mint","English","","","2025-08-17 03:03:31.613000","30","False","False",""
"1","1","Rayblade Trooper","eoe","Near Mint","English","","","2025-08-15 22:57:39.140000","30","False","False",""
"1","1","Razor Rings","tla","Near Mint","English","","","2025-12-27 02:04:35.830000","33","False","False",""
"1","1","Razorkin Hordecaller","dsk","Near Mint","English","","","2025-02-11 08:26:40.233000","152","False","False",""
"1","1","Razortide Bridge","pip","Near Mint","English","","","2025-11-20 16:23:58.793000","281","False","False",""
"1","1","Razortide Bridge","brc","Near Mint","English","","","2025-12-26 23:10:07.800000","195","False","False",""
"1","1","Razorverge Thicket","one","Near Mint","English","","","2025-12-26 15:01:34.853000","257","False","False",""
"1","1","Read the Bones","dsc","Near Mint","English","","","2025-12-22 04:30:02.643000","154","False","False",""
"1","1","Read the Bones","scd","Near Mint","English","","","2025-12-20 13:07:43.703000","101","False","False",""
"1","1","Reality Shift","dsc","Near Mint","English","","","2025-12-22 04:29:39.173000","125","False","False",""
"1","1","Reality Shift // Reality Shift","acmm","Near Mint","English","","","2026-01-13 02:42:00.247000","35","False","False",""
"1","1","Reanimate","dsc","Near Mint","English","","","2026-02-18 08:07:06.837000","155","False","False",""
"1","1","Reanimate","mkc","Near Mint","English","","","2025-08-20 23:55:55.613000","137","False","False",""
"1","1","Reaping Willow","ecl","Near Mint","English","","","2026-02-06 02:01:02.213000","240","False","False",""
"1","1","Reassembling Skeleton","fdn","Near Mint","English","","","2025-02-11 08:26:40.233000","182","False","False",""
"1","1","Reassembling Skeleton","cmm","Near Mint","English","","","2025-08-17 02:18:04.837000","183","False","False",""
"1","1","Rebel","tone","Near Mint","English","","","2026-02-25 01:38:37.413000","5","False","False",""
"5","5","Rebel","tone","Near Mint","English","","","2026-01-13 00:35:15.297000","5","False","False",""
"1","1","Rebel","tone","Near Mint","English","","","2026-01-13 00:48:27.437000","5","False","False",""
"1","1","Rebel Salvo","one","Near Mint","English","","","2025-02-11 08:26:40.233000","144","False","False",""
"1","1","Rebellious Captives","tla","Near Mint","English","","","2025-12-27 02:04:35.830000","191","False","False",""
"1","1","Rebellious Strike","tdm","Near Mint","English","foil","","2025-04-12 21:46:51.113000","20","False","False",""
"1","1","Rebellious Strike","tdm","Near Mint","English","","","2025-06-11 18:49:42.057000","20","False","False",""
"1","1","Reckless Fireweaver","drc","Near Mint","English","","","2025-03-11 01:15:51.343000","106","False","False","0.52"
"1","1","Reckless Pyrosurfer","mh3","Near Mint","English","","","2025-02-11 08:26:40.233000","133","False","False",""
"1","1","Reckless Ransacking","ecl","Near Mint","English","","","2026-02-06 02:01:02.213000","152","False","False",""
"1","1","Reckless Scholar","inr","Near Mint","English","","","2025-08-17 02:28:09.560000","81","False","False",""
"1","1","Reclamation Sage","scd","Near Mint","English","","","2025-12-20 13:07:01.870000","205","False","False",""
"1","1","Reclamation Sage","fdn","Near Mint","English","","","2025-11-21 15:22:13.440000","231","False","False",""
"1","1","Recon Craft Theta","pip","Near Mint","English","","","2025-12-20 13:07:43.703000","141","False","False",""
"1","1","Recruiter of the Guard","plst","Near Mint","English","","","2025-08-27 19:08:08.953000","CN2-22","False","False","12.83"
"1","1","Red Death, Shipwrecker","pip","Near Mint","English","","","2025-12-20 13:07:43.703000","116","False","False",""
"1","1","Red Elemental Blast","a25","Near Mint","English","","","2025-03-18 04:53:49.410000","147","False","False","8.35"
"1","1","Red Tiger Mechan","eoe","Near Mint","English","","","2025-08-17 03:03:31.613000","154","False","False",""
"1","1","Red Tiger Mechan","eoe","Near Mint","English","","","2025-08-15 23:28:50.257000","154","False","False",""
"1","1","Red-Hot Hottie","unh","Near Mint","English","","","2025-06-11 00:32:00.917000","86","False","False",""
"1","1","Redoubled Stormsinger","tdc","Near Mint","English","","","2025-12-25 23:24:21.573000","37","False","False",""
"1","1","Redress Fate","dsc","Near Mint","English","","","2025-12-22 04:30:02.643000","9","False","False",""
"1","1","Redshift, Rocketeer Chief // Redshift, Rocketeer Chief","adft","Near Mint","English","","","2026-01-12 23:38:28.400000","13","False","False",""
"1","1","Refurbished Familiar","mh3","Near Mint","English","","","2025-08-30 16:38:19.687000","105","False","False",""
"1","1","Refute","fdn","Near Mint","English","","","2025-02-11 08:26:40.233000","48","False","False",""
"1","1","Regal Imperiosaur","dft","Near Mint","English","","","2025-02-11 08:26:40.233000","177","False","False",""
"1","1","Reign of the Pit","scd","Near Mint","English","","","2025-12-20 13:07:43.703000","102","False","False",""
"1","1","Reigning Victor","tdm","Near Mint","English","","","2025-04-12 21:46:46.227000","216","False","False",""
"1","1","Reject Imperfection","one","Near Mint","English","","","2025-02-11 08:26:43.710000","67","False","False",""
"1","1","Release the Dogs","tdc","Near Mint","English","","","2025-12-25 23:27:31.760000","127","False","False",""
"1","1","Relic of Legends","dmu","Near Mint","English","","","2025-08-23 13:59:47.297000","236","False","False","3.03"
"1","1","Relic of Progenitus","brc","Near Mint","English","","","2025-12-26 23:10:07.800000","157","False","False",""
"1","1","Reliquary Dragon","ttdm","Near Mint","English","","","2026-02-25 02:49:42.290000","15","False","False",""
"1","1","Reliquary Dragon","ttdm","Near Mint","English","","","2026-02-25 01:38:37.413000","15","False","False",""
"1","1","Reliquary Tower","dsc","Near Mint","English","","","2025-12-27 00:55:22.107000","295","False","False",""
"1","1","Reliquary Tower","dsc","Near Mint","English","","","2025-12-26 23:33:41.603000","295","False","False",""
"1","1","Reliquary Tower","soc","Near Mint","English","","","2026-05-08 11:05:49.123000","398","False","False",""
"1","1","Reliquary Tower","mkc","Near Mint","English","","","2025-12-27 00:55:22.107000","282","False","False",""
"1","1","Reliquary Tower","otc","Near Mint","English","","","2025-12-27 00:55:26.150000","312","False","False",""
"1","1","Reliquary Tower","mkc","Near Mint","English","","","2025-08-30 16:59:27.460000","282","False","False",""
"1","1","Reluctant Role Model","dsk","Near Mint","English","","","2025-02-11 08:26:43.710000","303","False","False",""
"1","1","Remand","j25","Near Mint","English","","","2025-03-08 19:06:48.603000","349","False","False",""
"1","1","Remnant Elemental","eoe","Near Mint","English","","","2025-08-15 23:30:12.037000","155","False","False",""
"1","1","Remorseful Cleric","scd","Near Mint","English","","","2025-12-20 13:06:05.637000","31","False","False",""
"1","1","Render Speechless","sos","Near Mint","English","","","2026-05-08 12:03:04.813000","220","False","False",""
"1","1","Rendmaw, Creaking Nest","dsc","Near Mint","English","foil","","2025-12-22 04:29:44.847000","5","False","False",""
"1","1","Repel Calamity","soa","Near Mint","English","","","2026-05-08 12:26:55.873000","73","False","False",""
"1","1","Replicating Ring","khm","Near Mint","English","","","2025-08-17 01:49:37.700000","244","False","False","0.24"
"1","1","Replication Technique","m3c","Near Mint","English","","","2025-12-21 22:14:39.673000","192","False","False",""
"1","1","Repulsive Mutation","mkm","Near Mint","English","","","2025-08-30 16:37:31.430000","227","False","False","0.27"
